time,yaw_master,Roll_master,Pitch_master,yaw_slave,Roll_slave,Pitch_slave,yaw_diff,Roll_diff,Pitch_diff,speed,limit_angle,limit_time
69835,0.01,-1.29,-1.83,0.82,0.95,2.41,0.81,2.24,4.24,0.00,80.00,3.00
69861,359.97,-1.29,-1.82,0.71,1.01,2.29,0.74,2.30,4.12,0.00,80.00,3.00
69900,0.01,-1.29,-1.82,0.73,1.00,2.26,0.73,2.29,4.08,0.00,80.00,3.00
70032,359.94,-1.30,-1.82,0.78,1.01,2.27,0.84,2.31,4.08,0.00,80.00,3.00
70164,359.89,-1.31,-1.82,0.78,1.02,2.27,0.89,2.33,4.09,0.00,80.00,3.00
70253,359.84,-1.30,-1.83,0.63,1.03,2.29,0.79,2.33,4.12,0.00,80.00,3.00
70281,359.87,-1.30,-1.83,0.59,1.00,2.21,0.72,2.29,4.05,0.00,80.00,3.00
70307,359.86,-1.30,-1.85,0.61,0.97,2.19,0.74,2.27,4.04,0.00,80.00,3.00
70332,359.92,-1.30,-1.85,0.64,1.00,2.30,0.72,2.30,4.15,0.00,80.00,3.00
70358,359.88,-1.30,-1.85,0.61,1.00,2.27,0.73,2.30,4.12,0.00,80.00,3.00
70384,359.80,-1.29,-1.85,0.55,0.97,2.26,0.74,2.26,4.11,0.00,80.00,3.00
70409,359.85,-1.28,-1.84,0.77,0.99,2.28,0.91,2.27,4.12,0.00,80.00,3.00
70435,359.90,-1.28,-1.84,0.87,1.03,2.34,0.98,2.32,4.18,0.00,80.00,3.00
70464,359.96,-1.28,-1.84,0.90,0.97,2.26,0.94,2.24,4.10,0.00,80.00,3.00
70489,359.95,-1.28,-1.85,1.02,0.91,2.36,1.07,2.19,4.21,0.00,80.00,3.00
70515,359.91,-1.28,-1.85,1.02,0.90,2.35,1.11,2.18,4.21,0.00,80.00,3.00
70541,359.95,-1.28,-1.87,0.98,0.92,2.37,1.04,2.19,4.24,0.00,80.00,3.00
70566,359.95,-1.28,-1.87,0.92,0.89,2.43,0.98,2.17,4.30,0.00,80.00,3.00
70592,359.98,-1.27,-1.87,0.93,0.92,2.42,0.95,2.19,4.29,0.00,80.00,3.00
70618,0.00,-1.27,-1.88,0.83,0.91,2.35,0.82,2.18,4.22,0.00,80.00,3.00
70646,0.04,-1.27,-1.87,0.73,0.90,2.37,0.69,2.17,4.24,0.00,80.00,3.00
70672,0.11,-1.27,-1.86,0.66,0.94,2.34,0.54,2.21,4.21,0.00,80.00,3.00
70697,0.10,-1.26,-1.86,0.65,0.94,2.36,0.54,2.20,4.22,0.00,80.00,3.00
70723,0.12,-1.26,-1.86,0.72,0.97,2.34,0.60,2.22,4.20,0.00,80.00,3.00
70763,0.13,-1.26,-1.87,0.70,0.96,2.31,0.57,2.21,4.18,0.00,80.00,3.00
70788,0.09,-1.26,-1.87,0.70,0.96,2.31,0.60,2.22,4.18,0.00,80.00,3.00
70814,0.08,-1.25,-1.87,0.78,1.01,2.27,0.70,2.27,4.15,0.00,80.00,3.00
70842,0.08,-1.25,-1.87,0.84,1.04,2.31,0.76,2.29,4.18,0.00,80.00,3.00
70868,0.09,-1.25,-1.88,0.92,1.04,2.29,0.83,2.28,4.16,0.00,80.00,3.00
70894,0.06,-1.25,-1.88,0.90,1.04,2.30,0.84,2.29,4.18,0.00,80.00,3.00
70919,0.07,-1.25,-1.89,0.83,1.00,2.25,0.77,2.25,4.14,0.00,80.00,3.00
70945,0.09,-1.26,-1.88,0.83,0.97,2.23,0.74,2.23,4.12,0.00,80.00,3.00
70971,0.12,-1.26,-1.88,0.80,0.91,2.23,0.68,2.17,4.11,0.00,80.00,3.00
70996,0.15,-1.26,-1.88,0.78,0.91,2.28,0.63,2.17,4.16,0.00,80.00,3.00
71025,0.08,-1.26,-1.89,0.79,0.92,2.24,0.71,2.18,4.12,0.00,80.00,3.00
71050,0.06,-1.25,-1.89,0.77,0.92,2.24,0.71,2.17,4.13,0.00,80.00,3.00
71076,359.95,-1.25,-1.88,0.77,0.94,2.25,0.81,2.19,4.14,0.00,80.00,3.00
71102,359.97,-1.25,-1.89,0.80,0.96,2.23,0.84,2.21,4.12,0.00,80.00,3.00
71127,359.96,-1.25,-1.89,0.78,0.98,2.23,0.82,2.23,4.12,0.00,80.00,3.00
71153,359.94,-1.26,-1.89,0.81,0.95,2.22,0.87,2.20,4.11,0.00,80.00,3.00
71179,359.93,-1.26,-1.89,0.82,0.91,2.29,0.89,2.17,4.18,0.00,80.00,3.00
71204,359.94,-1.26,-1.89,0.88,0.88,2.31,0.94,2.14,4.20,0.00,80.00,3.00
71233,359.96,-1.26,-1.88,0.84,0.90,2.32,0.88,2.16,4.20,0.00,80.00,3.00
71259,0.08,-1.26,-1.87,0.81,0.92,2.31,0.74,2.18,4.18,0.00,80.00,3.00
71284,0.05,-1.26,-1.88,0.79,0.92,2.34,0.74,2.19,4.22,0.00,80.00,3.00
71310,0.01,-1.26,-1.88,0.83,0.96,2.33,0.82,2.22,4.21,0.00,80.00,3.00
71349,359.94,-1.26,-1.89,0.86,0.96,2.34,0.92,2.23,4.23,0.00,80.00,3.00
71375,359.89,-1.26,-1.89,0.81,0.98,2.36,0.91,2.24,4.25,0.00,80.00,3.00
71401,359.93,-1.27,-1.89,0.82,0.94,2.34,0.89,2.21,4.23,0.00,80.00,3.00
71429,359.96,-1.27,-1.89,0.82,0.94,2.39,0.86,2.20,4.28,0.00,80.00,3.00
71455,0.00,-1.27,-1.89,0.91,0.94,2.44,0.91,2.21,4.33,0.00,80.00,3.00
71480,0.06,-1.27,-1.88,0.83,0.97,2.36,0.77,2.24,4.24,0.00,80.00,3.00
71506,0.06,-1.27,-1.88,0.86,0.99,2.40,0.80,2.26,4.28,0.00,80.00,3.00
71531,0.12,-1.27,-1.89,0.84,0.96,2.35,0.72,2.24,4.24,0.00,80.00,3.00
71557,0.17,-1.27,-1.89,0.81,0.94,2.28,0.64,2.21,4.17,0.00,80.00,3.00
71583,0.23,-1.28,-1.88,0.90,0.96,2.30,0.67,2.24,4.18,0.00,80.00,3.00
71611,0.20,-1.29,-1.89,0.85,0.98,2.29,0.65,2.27,4.18,0.00,80.00,3.00
71637,0.25,-1.29,-1.88,0.87,0.96,2.33,0.61,2.25,4.22,0.00,80.00,3.00
71662,0.20,-1.29,-1.89,0.87,0.93,2.32,0.68,2.22,4.21,0.00,80.00,3.00
71688,0.17,-1.29,-1.89,0.91,0.96,2.35,0.74,2.25,4.23,0.00,80.00,3.00
71722,0.20,-1.29,-1.88,0.90,0.96,2.35,0.69,2.25,4.23,0.00,80.00,3.00
71748,0.19,-1.29,-1.89,0.85,0.96,2.30,0.67,2.25,4.19,0.00,80.00,3.00
71773,0.18,-1.29,-1.89,0.85,0.94,2.27,0.67,2.22,4.15,0.00,80.00,3.00
71801,0.27,-1.29,-1.89,0.95,0.88,2.31,0.68,2.17,4.20,0.00,80.00,3.00
71827,0.31,-1.29,-1.89,0.97,0.87,2.30,0.66,2.15,4.19,0.00,80.00,3.00
71853,0.35,-1.28,-1.89,0.95,0.87,2.24,0.60,2.15,4.13,0.00,80.00,3.00
71878,0.34,-1.29,-1.87,1.02,0.92,2.18,0.68,2.21,4.05,0.00,80.00,3.00
71904,0.36,-1.29,-1.88,0.97,0.97,2.22,0.61,2.25,4.10,0.00,80.00,3.00
71943,0.24,-1.28,-1.88,0.98,1.01,2.28,0.74,2.29,4.16,0.00,80.00,3.00
71969,0.21,-1.28,-1.87,0.96,1.02,2.25,0.74,2.30,4.12,0.00,80.00,3.00
71994,0.12,-1.28,-1.88,0.96,0.99,2.23,0.83,2.26,4.11,0.00,80.00,3.00
72023,0.14,-1.28,-1.88,0.96,0.98,2.22,0.82,2.26,4.10,0.00,80.00,3.00
72049,0.14,-1.29,-1.88,0.90,0.99,2.28,0.77,2.28,4.16,0.00,80.00,3.00
72074,0.13,-1.29,-1.88,0.93,0.89,2.28,0.80,2.18,4.16,0.00,80.00,3.00
72100,0.07,-1.29,-1.87,0.95,0.87,2.24,0.88,2.15,4.11,0.00,80.00,3.00
72125,0.05,-1.28,-1.88,0.94,0.85,2.20,0.89,2.14,4.08,0.00,80.00,3.00
72151,0.08,-1.29,-1.88,0.97,0.89,2.23,0.89,2.18,4.11,0.00,80.00,3.00
72176,0.13,-1.29,-1.88,0.89,0.93,2.31,0.76,2.22,4.19,0.00,80.00,3.00
72205,0.15,-1.29,-1.88,0.93,0.85,2.30,0.78,2.14,4.18,0.00,80.00,3.00
72231,0.18,-1.29,-1.88,1.00,0.89,2.32,0.82,2.18,4.20,0.00,80.00,3.00
72256,0.24,-1.29,-1.89,0.95,0.89,2.35,0.71,2.17,4.24,0.00,80.00,3.00
72282,0.26,-1.29,-1.89,0.91,0.97,2.39,0.65,2.26,4.28,0.00,80.00,3.00
72307,0.23,-1.29,-1.90,0.86,0.99,2.34,0.64,2.29,4.24,0.00,80.00,3.00
72333,0.14,-1.29,-1.90,0.91,0.95,2.33,0.77,2.24,4.23,0.00,80.00,3.00
72359,0.22,-1.29,-1.90,0.96,0.97,2.32,0.73,2.26,4.22,0.00,80.00,3.00
72387,0.26,-1.29,-1.89,0.91,1.02,2.31,0.66,2.31,4.21,0.00,80.00,3.00
72413,0.33,-1.28,-1.90,0.90,1.01,2.29,0.58,2.29,4.19,0.00,80.00,3.00
72438,0.37,-1.28,-1.90,0.93,0.97,2.37,0.56,2.25,4.27,0.00,80.00,3.00
72464,0.38,-1.28,-1.90,0.92,0.91,2.43,0.54,2.19,4.32,0.00,80.00,3.00
72489,0.36,-1.29,-1.90,0.90,0.92,2.43,0.54,2.21,4.33,0.00,80.00,3.00
72529,0.37,-1.28,-1.91,0.87,0.94,2.45,0.50,2.22,4.35,0.00,80.00,3.00
72555,0.42,-1.28,-1.91,0.80,0.91,2.52,0.38,2.19,4.43,0.00,80.00,3.00
72580,0.43,-1.28,-1.91,0.81,0.92,2.55,0.38,2.20,4.46,0.00,80.00,3.00
72609,0.36,-1.28,-1.91,0.86,0.94,2.49,0.50,2.22,4.40,0.00,80.00,3.00
72634,0.42,-1.27,-1.90,0.86,0.97,2.44,0.44,2.24,4.34,0.00,80.00,3.00
72660,0.47,-1.27,-1.90,0.92,0.94,2.47,0.45,2.21,4.38,0.00,80.00,3.00
72685,0.48,-1.27,-1.91,0.97,0.95,2.50,0.49,2.22,4.41,0.00,80.00,3.00
72711,0.50,-1.26,-1.91,0.97,0.99,2.47,0.48,2.26,4.38,0.00,80.00,3.00
72737,0.60,-1.26,-1.91,0.96,1.00,2.41,0.36,2.26,4.32,0.00,80.00,3.00
72762,0.61,-1.26,-1.91,0.87,0.96,2.45,0.26,2.22,4.36,0.00,80.00,3.00
72791,0.55,-1.26,-1.91,0.86,1.00,2.42,0.31,2.26,4.32,0.00,80.00,3.00
72816,0.50,-1.26,-1.92,0.83,1.01,2.41,0.33,2.27,4.33,0.00,80.00,3.00
72842,0.48,-1.26,-1.92,0.82,1.02,2.36,0.35,2.28,4.29,0.00,80.00,3.00
72867,0.36,-1.26,-1.92,0.84,1.03,2.33,0.47,2.28,4.25,0.00,80.00,3.00
72893,0.28,-1.26,-1.92,0.88,1.01,2.31,0.59,2.27,4.22,0.00,80.00,3.00
72918,0.29,-1.26,-1.92,0.92,1.03,2.30,0.63,2.29,4.21,0.00,80.00,3.00
72944,0.30,-1.26,-1.91,0.92,1.03,2.28,0.62,2.28,4.19,0.00,80.00,3.00
72972,0.26,-1.26,-1.91,0.91,0.99,2.19,0.65,2.25,4.10,0.00,80.00,3.00
72998,0.29,-1.26,-1.90,0.87,0.98,2.21,0.58,2.24,4.11,0.00,80.00,3.00
73024,0.38,-1.26,-1.90,0.85,0.94,2.26,0.48,2.21,4.16,0.00,80.00,3.00
73049,0.36,-1.26,-1.89,0.83,0.95,2.31,0.47,2.21,4.20,0.00,80.00,3.00
73075,0.32,-1.27,-1.89,0.77,0.96,2.31,0.45,2.24,4.20,0.00,80.00,3.00
73114,0.31,-1.28,-1.88,0.81,0.91,2.31,0.50,2.18,4.20,0.00,80.00,3.00
73140,0.25,-1.29,-1.87,0.83,0.91,2.34,0.59,2.20,4.21,0.00,80.00,3.00
73174,0.24,-1.28,-1.87,0.91,0.91,2.34,0.66,2.19,4.21,0.00,80.00,3.00
73203,0.15,-1.27,-1.88,0.93,0.90,2.29,0.77,2.17,4.17,0.00,80.00,3.00
73229,0.13,-1.27,-1.88,0.89,0.87,2.27,0.76,2.14,4.16,0.00,80.00,3.00
73254,0.10,-1.27,-1.89,0.90,0.84,2.25,0.81,2.11,4.15,0.00,80.00,3.00
73279,0.14,-1.28,-1.89,1.04,0.89,2.28,0.90,2.17,4.17,0.00,80.00,3.00
73305,0.17,-1.29,-1.89,0.94,0.90,2.26,0.77,2.19,4.15,0.00,80.00,3.00
73331,0.24,-1.29,-1.88,0.97,0.92,2.30,0.73,2.21,4.18,0.00,80.00,3.00
73356,0.21,-1.28,-1.89,0.87,0.94,2.32,0.66,2.22,4.20,0.00,80.00,3.00
73385,0.26,-1.29,-1.88,0.96,0.98,2.31,0.71,2.27,4.18,0.00,80.00,3.00
73410,0.27,-1.29,-1.87,1.01,0.97,2.25,0.74,2.26,4.12,0.00,80.00,3.00
73436,0.29,-1.29,-1.87,0.99,1.00,2.28,0.70,2.29,4.15,0.00,80.00,3.00
73461,0.33,-1.29,-1.87,0.94,0.96,2.30,0.61,2.24,4.17,0.00,80.00,3.00
73487,0.28,-1.29,-1.86,0.88,0.98,2.26,0.61,2.26,4.12,0.00,80.00,3.00
73512,0.20,-1.29,-1.87,0.86,0.99,2.30,0.66,2.28,4.17,0.00,80.00,3.00
73538,0.15,-1.29,-1.87,0.76,0.99,2.36,0.61,2.28,4.23,0.00,80.00,3.00
73566,0.14,-1.29,-1.86,0.72,1.00,2.43,0.58,2.28,4.29,0.00,80.00,3.00
73592,0.07,-1.29,-1.86,0.66,0.95,2.46,0.58,2.24,4.32,0.00,80.00,3.00
73618,0.05,-1.29,-1.86,0.67,0.99,2.46,0.63,2.28,4.32,0.00,80.00,3.00
73643,0.06,-1.29,-1.85,0.71,1.01,2.45,0.65,2.30,4.30,0.00,80.00,3.00
73669,0.13,-1.29,-1.85,0.83,0.97,2.47,0.70,2.26,4.32,0.00,80.00,3.00
73708,0.08,-1.30,-1.86,0.92,0.94,2.39,0.84,2.23,4.25,0.00,80.00,3.00
73734,0.08,-1.29,-1.86,0.94,0.89,2.33,0.86,2.19,4.19,0.00,80.00,3.00
73762,0.13,-1.30,-1.86,0.90,0.93,2.33,0.77,2.23,4.19,0.00,80.00,3.00
73788,0.04,-1.29,-1.87,0.91,0.94,2.31,0.88,2.24,4.17,0.00,80.00,3.00
73813,0.00,-1.29,-1.86,0.95,0.92,2.33,0.95,2.21,4.19,0.00,80.00,3.00
73839,0.03,-1.30,-1.85,0.90,0.92,2.37,0.87,2.21,4.22,0.00,80.00,3.00
73865,0.06,-1.30,-1.84,0.79,0.94,2.37,0.73,2.23,4.22,0.00,80.00,3.00
73890,359.99,-1.30,-1.84,0.77,1.03,2.39,0.79,2.32,4.23,0.00,80.00,3.00
73916,359.96,-1.30,-1.85,0.79,1.05,2.38,0.82,2.35,4.23,0.00,80.00,3.00
73941,0.06,-1.29,-1.85,0.66,1.02,2.39,0.60,2.32,4.24,0.00,80.00,3.00
73970,0.07,-1.30,-1.85,0.73,0.98,2.39,0.66,2.28,4.24,0.00,80.00,3.00
73995,0.06,-1.30,-1.85,0.77,0.95,2.40,0.71,2.24,4.25,0.00,80.00,3.00
74021,0.09,-1.30,-1.85,0.79,0.94,2.33,0.70,2.24,4.17,0.00,80.00,3.00
74046,0.11,-1.30,-1.84,0.78,0.92,2.31,0.67,2.22,4.15,0.00,80.00,3.00
74072,0.03,-1.30,-1.84,0.77,0.93,2.34,0.74,2.23,4.17,0.00,80.00,3.00
74097,360.00,-1.31,-1.84,0.81,0.94,2.30,0.81,2.25,4.14,0.00,80.00,3.00
74123,0.01,-1.30,-1.84,0.76,0.94,2.23,0.75,2.25,4.07,0.00,80.00,3.00
74151,359.99,-1.30,-1.83,0.71,0.96,2.25,0.73,2.26,4.09,0.00,80.00,3.00
74177,359.97,-1.30,-1.82,0.71,0.94,2.27,0.75,2.24,4.10,0.00,80.00,3.00
74203,0.03,-1.30,-1.83,0.72,0.95,2.24,0.69,2.24,4.07,0.00,80.00,3.00
74228,0.15,-1.29,-1.83,0.73,0.92,2.23,0.58,2.21,4.06,0.00,80.00,3.00
74254,0.12,-1.29,-1.83,0.75,0.88,2.21,0.62,2.17,4.04,0.00,80.00,3.00
74293,0.11,-1.29,-1.83,0.80,0.94,2.28,0.69,2.23,4.11,0.00,80.00,3.00
74319,0.08,-1.28,-1.84,0.75,0.93,2.28,0.67,2.21,4.11,0.00,80.00,3.00
74347,0.10,-1.27,-1.84,0.76,0.96,2.24,0.66,2.22,4.08,0.00,80.00,3.00
74372,0.11,-1.27,-1.84,0.67,0.97,2.24,0.56,2.24,4.08,0.00,80.00,3.00
74398,0.15,-1.27,-1.85,0.69,0.98,2.23,0.53,2.25,4.07,0.00,80.00,3.00
74423,0.12,-1.26,-1.85,0.75,1.01,2.21,0.63,2.27,4.06,0.00,80.00,3.00
74449,0.13,-1.26,-1.86,0.75,0.98,2.21,0.62,2.24,4.07,0.00,80.00,3.00
74474,0.03,-1.26,-1.87,0.74,0.98,2.26,0.71,2.23,4.14,0.00,80.00,3.00
74500,0.07,-1.26,-1.87,0.75,1.05,2.23,0.68,2.32,4.10,0.00,80.00,3.00
74525,0.10,-1.26,-1.87,0.74,1.04,2.18,0.64,2.30,4.05,0.00,80.00,3.00
74554,0.13,-1.26,-1.87,0.79,1.05,2.30,0.66,2.32,4.17,0.00,80.00,3.00
74579,0.15,-1.26,-1.86,0.74,1.06,2.30,0.59,2.33,4.16,0.00,80.00,3.00
74605,0.12,-1.26,-1.87,0.73,1.07,2.28,0.60,2.33,4.15,0.00,80.00,3.00
74639,0.13,-1.25,-1.87,0.81,1.05,2.25,0.67,2.30,4.11,0.00,80.00,3.00
74664,0.09,-1.25,-1.87,0.82,1.02,2.26,0.73,2.28,4.13,0.00,80.00,3.00
74690,0.08,-1.26,-1.87,0.89,1.01,2.34,0.81,2.26,4.22,0.00,80.00,3.00
74715,0.11,-1.26,-1.88,0.91,0.97,2.37,0.79,2.22,4.25,0.00,80.00,3.00
74744,0.09,-1.26,-1.88,0.87,0.94,2.39,0.79,2.20,4.27,0.00,80.00,3.00
74769,0.12,-1.26,-1.88,0.86,0.97,2.43,0.75,2.23,4.30,0.00,80.00,3.00
74795,0.13,-1.26,-1.89,0.87,0.95,2.38,0.74,2.21,4.26,0.00,80.00,3.00
74820,0.13,-1.25,-1.89,0.88,0.89,2.42,0.74,2.14,4.31,0.00,80.00,3.00
74846,0.22,-1.26,-1.88,0.87,0.88,2.42,0.66,2.13,4.30,0.00,80.00,3.00
74886,0.24,-1.26,-1.88,0.89,0.89,2.35,0.65,2.14,4.22,0.00,80.00,3.00
74911,0.28,-1.26,-1.89,0.96,0.91,2.33,0.67,2.17,4.22,0.00,80.00,3.00
74939,0.25,-1.26,-1.88,0.98,0.88,2.33,0.74,2.14,4.21,0.00,80.00,3.00
74965,0.26,-1.26,-1.89,0.91,0.89,2.39,0.65,2.14,4.28,0.00,80.00,3.00
74990,0.26,-1.25,-1.89,0.89,0.94,2.35,0.63,2.19,4.24,0.00,80.00,3.00
75016,0.31,-1.25,-1.88,0.83,0.96,2.34,0.52,2.21,4.22,0.00,80.00,3.00
75041,0.25,-1.24,-1.87,0.79,1.01,2.37,0.54,2.25,4.24,0.00,80.00,3.00
75067,0.20,-1.25,-1.87,0.79,1.03,2.37,0.59,2.28,4.25,0.00,80.00,3.00
75092,0.16,-1.25,-1.87,0.79,1.04,2.38,0.63,2.29,4.25,0.00,80.00,3.00
75118,0.19,-1.25,-1.87,0.81,1.05,2.34,0.62,2.30,4.21,0.00,80.00,3.00
75146,0.19,-1.25,-1.87,0.83,1.11,2.43,0.63,2.36,4.30,0.00,80.00,3.00
75172,0.18,-1.25,-1.88,0.93,1.11,2.43,0.75,2.35,4.31,0.00,80.00,3.00
75197,0.16,-1.24,-1.88,0.95,1.06,2.47,0.79,2.31,4.34,0.00,80.00,3.00
75223,0.20,-1.24,-1.88,0.94,1.06,2.47,0.74,2.30,4.35,0.00,80.00,3.00
75249,0.23,-1.24,-1.88,0.97,1.06,2.47,0.73,2.30,4.35,0.00,80.00,3.00
75274,0.16,-1.24,-1.88,1.06,1.01,2.46,0.90,2.24,4.34,0.00,80.00,3.00
75300,0.12,-1.24,-1.88,1.10,0.95,2.41,0.98,2.19,4.29,0.00,80.00,3.00
75328,0.14,-1.24,-1.88,1.07,0.94,2.37,0.93,2.18,4.25,0.00,80.00,3.00
75353,0.06,-1.24,-1.89,0.99,0.96,2.31,0.93,2.19,4.19,0.00,80.00,3.00
75378,0.03,-1.24,-1.89,0.97,0.93,2.25,0.94,2.17,4.14,0.00,80.00,3.00
75404,0.05,-1.23,-1.89,1.02,0.93,2.27,0.97,2.16,4.15,0.00,80.00,3.00
75429,0.08,-1.23,-1.89,0.97,0.91,2.26,0.89,2.14,4.15,0.00,80.00,3.00
75468,0.10,-1.23,-1.90,0.85,0.95,2.30,0.75,2.19,4.20,0.00,80.00,3.00
75494,0.11,-1.23,-1.90,0.92,0.97,2.28,0.80,2.20,4.19,0.00,80.00,3.00
75533,0.20,-1.24,-1.91,0.98,0.94,2.34,0.78,2.18,4.25,0.00,80.00,3.00
75561,0.21,-1.24,-1.90,1.02,0.91,2.42,0.81,2.16,4.32,0.00,80.00,3.00
75590,0.10,-1.25,-1.90,1.06,0.92,2.41,0.96,2.17,4.31,0.00,80.00,3.00
75619,0.11,-1.25,-1.90,0.93,0.93,2.45,0.82,2.18,4.35,0.00,80.00,3.00
75648,0.12,-1.26,-1.90,1.03,0.93,2.46,0.91,2.18,4.36,0.00,80.00,3.00
75677,0.13,-1.26,-1.90,1.09,0.91,2.49,0.95,2.17,4.40,0.00,80.00,3.00
75705,0.04,-1.28,-1.90,1.04,0.89,2.52,1.00,2.17,4.42,0.00,80.00,3.00
75737,0.00,-1.28,-1.91,1.03,0.97,2.42,1.03,2.25,4.33,0.00,80.00,3.00
75767,359.99,-1.28,-1.90,0.98,0.97,2.42,0.99,2.25,4.31,0.00,80.00,3.00
75796,359.98,-1.28,-1.90,1.03,1.03,2.39,1.06,2.31,4.28,0.00,80.00,3.00
75825,359.99,-1.28,-1.90,0.93,1.07,2.44,0.95,2.35,4.34,0.00,80.00,3.00
75854,0.10,-1.27,-1.89,0.82,1.04,2.39,0.71,2.32,4.28,0.00,80.00,3.00
75884,0.01,-1.27,-1.89,0.77,1.01,2.41,0.76,2.28,4.31,0.00,80.00,3.00
75913,359.97,-1.28,-1.90,0.71,0.98,2.39,0.74,2.26,4.29,0.00,80.00,3.00
75942,359.95,-1.29,-1.90,0.74,0.99,2.38,0.80,2.28,4.27,0.00,80.00,3.00
75974,359.98,-1.29,-1.90,0.82,0.95,2.38,0.84,2.23,4.28,0.00,80.00,3.00
76003,0.02,-1.28,-1.89,0.84,0.91,2.36,0.82,2.20,4.25,0.00,80.00,3.00
76033,0.01,-1.28,-1.89,0.89,0.87,2.33,0.87,2.15,4.22,0.00,80.00,3.00
76062,0.02,-1.28,-1.89,0.89,0.86,2.36,0.86,2.14,4.25,0.00,80.00,3.00
76105,359.99,-1.28,-1.89,0.92,0.87,2.45,0.93,2.15,4.34,0.00,80.00,3.00
76143,359.91,-1.27,-1.90,0.84,0.81,2.39,0.93,2.09,4.29,0.00,80.00,3.00
76172,359.92,-1.27,-1.90,0.74,0.85,2.35,0.82,2.13,4.25,0.00,80.00,3.00
76204,359.91,-1.28,-1.91,0.72,0.84,2.35,0.81,2.12,4.26,0.00,80.00,3.00
76233,359.93,-1.28,-1.90,0.90,0.85,2.37,0.97,2.13,4.26,0.00,80.00,3.00
76263,359.89,-1.29,-1.91,0.93,0.87,2.32,1.05,2.16,4.23,0.00,80.00,3.00
76292,359.87,-1.28,-1.91,0.96,0.90,2.30,1.09,2.19,4.21,0.00,80.00,3.00
76321,359.79,-1.28,-1.91,1.00,0.89,2.38,1.21,2.17,4.29,0.00,80.00,3.00
76350,359.77,-1.28,-1.91,1.10,0.92,2.36,1.34,2.19,4.27,0.00,80.00,3.00
76379,359.80,-1.28,-1.91,1.02,0.97,2.38,1.22,2.25,4.28,0.00,80.00,3.00
76412,359.82,-1.28,-1.90,1.03,0.96,2.41,1.21,2.24,4.31,0.00,80.00,3.00
76441,359.80,-1.28,-1.91,1.10,0.91,2.41,1.30,2.20,4.32,0.00,80.00,3.00
76470,359.71,-1.29,-1.91,0.97,0.91,2.40,1.26,2.20,4.31,0.00,80.00,3.00
76499,359.71,-1.29,-1.92,1.02,0.88,2.42,1.31,2.17,4.34,0.00,80.00,3.00
76528,359.70,-1.29,-1.91,1.00,0.87,2.43,1.30,2.17,4.35,0.00,80.00,3.00
76558,359.65,-1.29,-1.92,0.97,0.90,2.42,1.32,2.19,4.35,0.00,80.00,3.00
76587,359.67,-1.29,-1.92,0.79,0.88,2.45,1.12,2.16,4.37,0.00,80.00,3.00
76619,359.73,-1.29,-1.92,0.83,0.89,2.48,1.10,2.18,4.39,0.00,80.00,3.00
76648,359.72,-1.29,-1.92,0.89,0.88,2.52,1.17,2.17,4.43,0.00,80.00,3.00
76677,359.76,-1.30,-1.92,0.88,0.95,2.54,1.12,2.24,4.47,0.00,80.00,3.00
76706,359.75,-1.30,-1.92,0.85,0.95,2.53,1.09,2.25,4.45,0.00,80.00,3.00
76736,359.67,-1.30,-1.92,0.80,0.93,2.52,1.13,2.23,4.43,0.00,80.00,3.00
76779,359.66,-1.30,-1.91,0.81,0.95,2.50,1.15,2.25,4.41,0.00,80.00,3.00
76808,359.72,-1.30,-1.92,0.80,0.94,2.40,1.08,2.24,4.31,0.00,80.00,3.00
76840,359.67,-1.30,-1.92,0.69,1.00,2.33,1.02,2.30,4.24,0.00,80.00,3.00
76869,359.69,-1.29,-1.92,0.66,0.94,2.26,0.96,2.23,4.18,0.00,80.00,3.00
76898,359.71,-1.29,-1.91,0.69,0.95,2.28,0.99,2.23,4.19,0.00,80.00,3.00
76928,359.70,-1.29,-1.92,0.73,0.90,2.21,1.03,2.20,4.13,0.00,80.00,3.00
76957,359.69,-1.30,-1.91,0.75,0.93,2.22,1.06,2.23,4.13,0.00,80.00,3.00
76986,359.67,-1.30,-1.90,0.77,0.92,2.24,1.10,2.22,4.14,0.00,80.00,3.00
77015,359.69,-1.30,-1.91,0.83,0.87,2.31,1.14,2.17,4.22,0.00,80.00,3.00
77047,359.61,-1.30,-1.91,0.86,0.88,2.36,1.25,2.18,4.27,0.00,80.00,3.00
77076,359.63,-1.30,-1.92,0.93,0.98,2.43,1.30,2.28,4.35,0.00,80.00,3.00
77106,359.71,-1.30,-1.91,0.95,0.98,2.41,1.25,2.28,4.32,0.00,80.00,3.00
77135,359.68,-1.29,-1.91,0.97,1.02,2.42,1.29,2.31,4.33,0.00,80.00,3.00
77164,359.63,-1.28,-1.90,0.97,1.07,2.34,1.34,2.35,4.24,0.00,80.00,3.00
77193,359.60,-1.28,-1.90,0.94,1.12,2.27,1.35,2.40,4.17,0.00,80.00,3.00
77222,359.63,-1.27,-1.90,0.92,1.14,2.22,1.29,2.41,4.12,0.00,80.00,3.00
77254,359.60,-1.26,-1.90,1.03,1.12,2.20,1.43,2.38,4.10,0.00,80.00,3.00
77283,359.58,-1.26,-1.90,1.01,1.08,2.27,1.43,2.34,4.18,0.00,80.00,3.00
77313,359.59,-1.26,-1.89,0.93,1.00,2.32,1.34,2.26,4.22,0.00,80.00,3.00
